DepMap_ID,disease,lineage_lung_adenocarcinoma,lineage_lung_squamous_cell_carcinoma,lineage_colorectal,lineage_skin,lineage_pancreas,lineage_ovary,lineage_breast,exp_AKT1,exp_AKT2,exp_AREG,exp_BRAF,exp_CBL,exp_CBLB,exp_CDH1,exp_CDH2,exp_COL1A1,exp_DEPTOR,exp_DUSP4,exp_DUSP6,exp_EGF,exp_EGFR,exp_EIF4EBP1,exp_ELK1,exp_EPS15,exp_ERBB2,exp_ERBB3,exp_ERBB4,exp_EREG,exp_ETS1,exp_FN1,exp_FOS,exp_FOXO3,exp_GAB1,exp_GRB2,exp_GSK3B,exp_HRAS,exp_IFNGR1,exp_IFNGR2,exp_IL6ST,exp_IRS1,exp_IRS2,exp_ITGA5,exp_JAK1,exp_JAK2,exp_JAK3,exp_JUN,exp_KRAS,exp_LIMK1,exp_MAP2K1,exp_MAP2K2,exp_MAP3K1,exp_MAPK1,exp_MAPK14,exp_MAPK3,exp_MAPK8,exp_MEF2A,exp_MMP2,exp_MMP9,exp_MTOR,exp_NRAS,exp_PDPK1,exp_PIK3CA,exp_PIK3CB,exp_PIK3CD,exp_PIK3R1,exp_PIK3R3,exp_PTEN,exp_RAF1,exp_RHBDF1,exp_RPS6KB1,exp_RPTOR,exp_SHC1,exp_SMAD2,exp_SMAD3,exp_SMAD4,exp_SNAI1,exp_SNAI2,exp_SOCS1,exp_SOCS3,exp_SOS1,exp_SOS2,exp_SPRY1,exp_SPRY2,exp_SPRY4,exp_STAT1,exp_STAT3,exp_STAT5A,exp_STAT5B,exp_TGFB1,exp_TGFBR1,exp_TGFBR2,exp_TSC1,exp_TSC2,exp_TWIST1,exp_VIM,exp_ZEB1,exp_ZEB2,exp_SRC,prot_ARAF,prot_BRAF,prot_CDH1,prot_CDH2,prot_ERBB2,prot_ERBB3,prot_FN1,prot_GSK3B,prot_IRS1,prot_ITGA2,prot_JAK2,prot_MAPK1,prot_MAPK9,prot_MTOR,prot_NRAS,prot_PIK3CA,prot_PIK3R1,prot_PRKCA,prot_PTEN,prot_RPTOR,prot_SHC1,prot_SMAD3,prot_SMAD4,prot_SNAI1,prot_SOCS3,prot_STAT1,prot_STAT3,prot_STAT5A,prot_SYK,drug_Gefitinib,drug_Erlotinib,drug_Afatinib,drug_Trametinib,drug_Vemurafenib,drug_Dabrafenib,drug_Alpelisib,drug_Everolimus,drug_Buparlisib,drug_Ruxolitinib,drug_Napabucasin,drug_Baricitinib,drug_Kx2391,drug_Neratinib,drug_Repsox,prot_MYC,mut_BRAF,mut_KRAS,mut_EGFR,mut_PIK3CA,mut_PTEN,mut_NRAS,mut_ERBB2,mut_MAP2K1,mut_SMAD4,mut_TGFBR2,mut_JAK1,mut_JAK2,mut_STAT3,mut_TSC1,mut_TSC2
ACH-000322,Skin,0,0,0,1,0,0,0,2.989290946,2.900961079,1.469125396,2.140490528,1.94476443,2.088837933,0.293891242,2.752214567,1.899870894,1.191048967,2.846057669,2.994298747,2.04742622,0.546252472,3.061541139,2.366847278,2.36226908,2.499648908,3.098698724,0.476349445,0.184389205,2.765776156,3.621112749,3.0188471,1.867900754,1.888415166,2.748824556,2.789415729,2.780736518,2.506772506,2.87416887,2.806508379,2.010594087,2.467732572,3.016461661,2.467086086,1.364668755,0.17791402,2.714948995,2.412326192,2.54279884,2.759220994,3.009766089,2.106402463,2.893959091,2.483873853,2.699188338,2.416701034,2.55360283,2.645432664,0.059419139,2.432694084,2.573777082,2.53629217,2.227062631,2.469941521,0.939380371,2.307978145,1.690773962,2.745041302,2.954172004,2.654854746,2.452164273,2.362917379,3.126782116,2.737768661,2.658774679,2.641990805,2.524011104,2.559308319,0.375285604,2.23134842,2.159872218,2.1007349,2.02843313,3.008019045,2.869977274,2.714047215,2.76317888,2.118051836,2.464089479,2.338919004,2.553267045,2.850299169,2.311790814,2.804666132,2.360798043,3.672087416,2.065974651,2.751892432,4.080973112,0.927601,-0.17174,-1.39609,0.523774,0.571796,1.479863,1.798375,0.204017,-0.251749,-0.077676,-0.142682,-0.487843,0.061423,0.364294,-0.330668,0.095851,0.360879,0.313391,-0.656155,0.288359,-0.476625,0.102793,-0.296905,1.10728,-1.066906,1.25637,-0.271894,-0.491419,-2.12494,0.950647946,0.936017718,0.944869519,0.488914464,0.679873995,0.460427171,0.936746204,,0.823758375,1,0.677149823,1,0.433233861,0.896015645,,-0.658678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000324,Ovary,0,0,0,0,0,1,0,2.903985877,2.779482945,3.162412989,2.052792207,2.211773139,1.79966853,1.35814228,2.681424491,1.309781018,1.734533604,0.297198347,2.485615809,0.226308507,2.977168395,3.110398546,2.501201466,2.664821331,2.830283563,2.648975549,0.199858057,0.469581194,3.082882453,3.409005487,2.782104224,2.198107056,1.522291955,2.820231333,2.686781815,2.523055914,2.730145017,2.965622723,2.89759207,1.282376286,2.070518361,2.645875143,3.12600321,1.113503693,0.419434073,2.976523147,2.585017782,2.206876313,2.636582416,2.6659901,1.966778035,2.795524575,2.460683051,2.664196487,2.68404067,2.359556137,0.436257275,0.977399764,2.492999922,2.947884523,2.283348265,2.208460279,2.430609356,2.004546009,1.493446601,1.717818292,2.326190058,3.041953021,2.36517941,2.512282627,2.116195666,2.975138388,2.923416292,2.945166828,2.768423577,0.946263852,1.087756711,0.662701688,2.399645495,2.1330269,2.152554584,1.36351466,2.191979782,2.17249485,3.200190836,2.792125547,0.149041057,2.400527416,2.517285176,2.226664012,2.291723627,2.034489707,2.589946669,1.889337512,3.380976374,1.800133975,1.270936992,4.762205283,-0.179175,-0.262173,-0.227937,0.378444,0.662033,0.734327,1.939641,0.245137,-0.014299,0.142735,-0.196828,-0.237396,-0.110147,-0.015593,0.066669,-0.435394,-0.52193,0.748985,-1.59176,0.035471,0.161785,0.79577,-0.063492,-0.244869,0.283229,-1.005954,-0.077973,0.031363,-1.856617,0.770190033,0.76622808,0.526944214,0.641931613,1,0.918824038,0.896951969,0.688870483,0.788675661,1,0.78055074,0.901466708,0.713502728,0.675069935,0.832738964,0.109995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000332,Pancreas,0,0,0,0,1,0,0,3.062502597,2.745858853,2.791983216,2.055302436,2.323870921,1.894296084,3.093682069,0.768256818,2.449761092,1.846551932,2.913651302,3.078911679,1.33754869,2.727116149,2.712359312,2.504374087,2.346614072,2.785439859,2.687840222,0.046780248,2.813211061,2.76945718,2.810807158,3.27167549,2.242389809,1.467861633,2.791386814,2.589519329,2.751884895,2.622823649,2.764310332,2.485263331,2.58619667,2.172742318,1.877939562,2.435270548,1.202886128,1.336561963,2.978339062,2.79444323,2.7851306,2.861616411,2.780867836,2.124331986,2.724771484,2.462909817,2.673345296,2.737963425,2.718832579,1.664118828,0.058811694,2.356158824,2.486751602,2.446950089,2.23292173,2.455012125,1.579259701,2.05845472,1.940960141,2.792856673,2.732152388,2.268637026,2.676621091,2.104583024,2.815038872,2.702285384,2.981894073,2.060122359,0.979449663,2.403564357,1.119946892,2.32264537,2.362431853,2.337065253,2.929755973,2.900176311,2.595009635,2.806796316,2.76693376,1.81802476,2.447763112,2.177179047,2.379416856,2.856887047,2.311790814,2.798994492,0.169798203,2.661978744,0.901887501,1.219826322,6.176566127,-0.361706,-0.027646,4.368859,-0.4952,0.314093,0.181346,0.233686,0.469638,0.824882,1.021903,-0.179756,0.046873,0.124967,0.085537,-0.122488,-0.10003,0.122587,0.21773,0.659674,-0.040234,-0.050827,0.46758,-0.288065,-0.265029,-0.585713,0.961507,0.483238,0.019662,2.871229,0.898526619,0.898594514,0.64453323,0.709774633,1,0.953225634,0.837801941,0.949983979,0.821499128,0.899437594,0.760705537,0.860290964,0.668036566,0.754335903,0.816180706,0.231776,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ACH-000343,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.982008736,2.801222489,2.872636852,2.101168457,2.498151206,1.646914821,0.690909504,0.536340491,1.824271688,2.941462993,0.346141904,2.989440237,0.173926214,0.173215172,2.982649325,2.802979394,2.52411182,3.028364387,1.370502875,2.719245016,2.507899073,0.649167267,1.619145724,2.23252653,2.177255119,1.845002603,2.984575359,2.570340173,2.718385142,2.560939882,2.916599048,2.430303792,0.662575289,1.869984061,0.977602257,2.633510651,1.457891097,1.462590746,1.510322993,2.380671651,2.519631817,2.620542341,2.870031074,1.569691111,2.807473364,2.909039611,2.590795143,2.681228963,2.370266342,0.99184514,0.035712331,2.741381877,2.916639918,2.645463113,2.259204903,2.461288671,1.706963054,1.875463428,2.746097975,2.788601258,2.841671195,2.719359539,2.799996869,2.368058645,3.168897028,2.903259196,1.81816617,2.782687296,2.226691757,0.268445003,1.488556482,2.448729964,2.646869593,2.321451631,2.973735852,0.711349355,2.02363636,2.934257882,2.806123473,0.820472646,2.781019232,2.178625577,2.441017323,0.709184266,2.419268447,2.836679642,2.33699078,3.179491909,2.020617776,0.256937337,4.272605526,-0.178222,-0.248711,-0.097134,-0.224725,0.369654,-0.299517,1.73084,-0.002626,-0.484226,-0.777128,0.227831,0.315336,0.194919,0.865861,0.463143,-0.067965,-0.227994,-0.062676,1.083962,0.88461,-0.119685,-0.370956,0.185723,0.275241,0.740722,-0.651239,0.002322,0.223777,-2.097226,0.914478999,1,0.767034642,0.985638378,1,1,0.910188175,0.959203392,0.811818506,1,0.690238585,0.955618308,0.582620313,0.990366644,1,-0.433959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000347,Pancreas,0,0,0,0,1,0,0,2.794917081,2.82208911,1.483143316,2.352537971,2.138015658,2.554170459,3.165079668,2.310362253,1.425369351,2.649309369,2.794363432,3.060461578,2.145748392,2.056847803,3.070128011,2.450323609,3.038584174,1.710909358,2.779530236,2.145750144,0.050566842,1.021442444,0.880418089,2.746002472,2.278100573,1.265772831,2.773767771,2.530347793,2.593964078,2.553110533,2.671427729,2.49840942,1.906079458,2.178410176,2.124471905,2.744040633,1.276869624,0.601580048,2.357479289,2.884431183,2.595880371,2.706212815,2.786832099,1.712370347,2.660198313,2.265574057,2.705625229,2.673647758,2.598000871,2.567860314,0.116011835,2.461504667,2.646524075,2.472305673,2.02360641,2.179831749,0.507018948,1.992058447,2.263758691,2.45020981,2.772683945,1.800671541,2.573878596,2.090858549,3.023584838,2.826527497,1.752190123,2.632257737,0.581566826,0.08546303,0.782611271,1.914968272,2.626558899,2.425716845,2.911817846,2.54045017,2.749477969,2.561291485,2.83634976,1.590632703,2.456659028,1.034637548,2.317714604,1.49968772,2.281627907,2.695833298,0.027059503,1.256715859,1.209270107,0.251021803,3.74582892,-0.275606,0.540031,3.016775,-0.490237,-1.712939,0.115225,-1.426098,0.428929,0.17206,-0.668395,-0.253336,0.010245,0.049613,0.280864,-0.22205,-0.173683,-0.274426,-0.618224,0.390636,0.094858,-0.09693,0.003645,0.175448,-0.411867,0.376764,0.536992,0.521767,0.038877,3.136417,0.943280476,0.949820667,0.915342314,0.815527576,1,1,0.942900363,0.87567154,0.855242162,1,0.785599324,0.913338194,0.832800322,1,0.883993299,-0.302576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000352,Breast,0,0,0,0,0,0,1,3.16859624,2.862947907,2.595236456,1.975704456,1.938400589,1.77433391,3.275680652,0.204828692,2.416587411,2.205576563,0.50212508,2.414329361,0.771672847,1.836472132,2.956939882,2.532177587,2.613503138,2.658773023,2.906662154,1.168509741,0.385993308,0.30417626,2.626092205,3.345062903,1.86849992,2.400107089,2.930561399,2.827864742,2.938578965,2.20487494,2.196576873,2.638970162,1.985101726,1.352175009,1.165071942,2.831857355,1.628775997,1.03491745,3.130442739,2.348662422,2.512268642,2.795709212,2.838601732,2.393703793,2.786828566,2.665370408,3.106224503,2.77331488,2.074023442,0.420010304,0.14248021,2.61982546,2.561753332,2.641948506,2.207944093,2.508276467,0.402569385,2.644869174,2.738253458,2.835604638,2.872501312,2.693171324,2.698846144,2.127877694,2.756382123,2.789337299,2.217307527,2.467340288,1.517968541,0.094326793,1.653086559,2.557830891,2.435835319,2.434015976,1.200972361,0.664971162,0.581719622,2.870201001,2.599367165,1.497151658,2.61206161,1.973730437,2.453112001,0.579779133,2.39208994,2.836707661,0.186702299,1.319000892,0.628940385,0.102181401,6.609023562,-0.647013,0.085289,4.60326,-0.464736,-0.422125,1.002532,-0.484117,0.454055,-0.207718,0.464526,-0.135532,0.94817,0.622096,0.41099,-0.050027,0.19639,0.910881,-1.378039,0.836037,0.128339,0.180248,-0.344804,-0.078796,0.133588,0.049183,-0.082535,-0.805258,0.390249,1.812079,0.899257421,0.974610588,0.816704604,0.958627073,1,1,0.935034768,1,0.857608223,1,0.627471369,0.856778979,0.687392874,0.838252176,1,-0.137961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000374,Breast,0,0,0,0,0,0,1,3.181984016,2.980768565,2.444949144,1.985989862,2.248306958,1.946589419,3.070321814,2.697721805,2.620025153,1.591567383,1.875843161,1.709868098,1.622487065,2.865624991,2.833525829,2.350999591,2.284467834,2.61536882,2.769348978,0.061099445,0.211472013,2.855178064,3.031055796,2.338516497,2.410339379,1.947031855,2.855626072,2.754491448,2.589949864,3.042411848,2.812851948,2.648838984,2.427668045,2.566121097,2.784766515,2.829567523,1.078992335,0.966304331,2.853545209,2.359081636,2.250156148,2.909700033,2.919595367,2.282976184,2.918994022,2.442920728,2.766861633,2.750807155,2.521301477,2.414480674,1.524296366,2.598352374,2.648704928,2.613717251,2.284059033,2.520865954,1.971188065,2.135729341,2.307290252,2.561429411,2.928486523,2.663912353,2.31146315,2.34857145,3.073592443,2.928081768,3.032102357,2.746756625,2.073400835,2.236666772,1.223155782,2.185069465,2.384147413,2.167623635,1.743196976,2.110298976,1.960382888,2.956656222,2.90413361,1.457281291,2.5117381,2.467379377,2.328760191,2.709891734,2.330614272,2.825881316,2.273866935,3.456781316,1.382606113,0.333077818,5.582616214,0.094271,-0.294158,3.464331,-0.027294,-0.358529,0.26456,-0.08095,0.602979,0.719166,0.253063,-0.656249,0.675758,0.25024,-0.275986,0.294806,-0.216737,-0.220351,-0.100188,0.071525,0.01792,0.200997,-0.046684,-0.037636,3.636336,0.216206,-0.696237,0.093767,0.168276,-1.367708,1,0.841914845,0.888385627,0.670276734,1,1,0.936816376,0.768731099,0.817397767,1,0.610646591,0.807547055,0.701461286,0.831614352,0.688804279,0.185615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000390,Lung Squamous Cell Carcinoma,0,1,0,0,0,0,0,3.068583004,2.887176942,1.348077292,2.249271753,2.022872794,2.256599977,3.021847845,0.150067418,2.41563827,1.240104029,2.20320747,2.218609769,2.038791825,2.852825207,2.688548905,2.083978978,2.14636041,2.567045776,2.662833145,0.0056674,0.193554242,1.900007727,1.476964495,2.719637079,1.870578377,2.104544224,2.800274322,2.481249305,2.75875306,2.898883635,2.382500383,2.165605543,1.420856992,1.491297762,1.970425393,2.189970901,0.645540721,0.417986614,2.509309671,2.387487598,2.747096539,2.896745302,2.713788508,1.919069191,2.725350165,2.664031726,2.523345495,2.480268429,2.471604819,2.02182405,0.071097624,2.385532502,2.479825192,2.19947281,2.185480246,2.178617601,1.380676933,1.931250015,1.080580377,2.601833944,2.660608146,2.224845246,2.468466922,2.201449755,2.977627507,2.654305573,2.796851002,2.46669295,0.880633928,2.447716166,0.162369553,2.028165083,2.217214829,2.1438131,1.547583533,1.147024158,1.522418588,2.617732863,2.729180101,1.462530373,2.498371289,2.095233557,2.430609356,2.057421264,2.219025014,2.471175795,0,1.341930691,0.437327121,0.13395532,5.458460752,-0.666112,-0.409991,3.859829,-0.496892,-0.449382,0.004782,-0.27978,-0.286983,0.190445,0.661791,-0.678309,0.088319,-0.44389,-0.207223,-0.067712,-0.123122,-0.160566,-0.283536,-0.121561,-0.078494,0.776551,0.027859,0.036877,-0.009309,0.319234,-0.304037,0.197864,-0.174412,2.378671,0.851311972,0.82129468,0.755903935,0.679210455,0.926847765,0.940721266,0.914531465,0.782380318,0.73389551,1,0.586260359,0.911542678,0.611609245,0.830387139,0.810776799,1.071925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000395,Lung Squamous Cell Carcinoma,0,1,0,0,0,0,0,2.908470211,2.965686756,2.601766597,2.33476851,2.401236817,1.95292448,2.49975841,2.556605989,1.034981268,1.876602454,1.880758257,3.020335969,1.606113702,0.485910123,3.431148135,2.402602387,2.351628643,1.684351976,1.714935355,1.358007667,0.210948181,0.303413739,3.242812581,2.368764817,2.229444569,1.580838918,2.788315463,2.797222528,2.589796482,2.482070428,2.638412695,2.021186637,0.670186118,1.656189539,1.572283781,2.3289639,1.62836709,0.185702991,2.791997552,2.503219398,2.363762976,2.993473335,3.014259488,2.005870948,2.811639991,2.512682325,2.690632755,2.645121017,2.343714855,2.489816072,0.078256287,2.651731525,2.719840113,2.628867536,2.445257846,2.578542361,0.357352321,1.865366393,2.185108608,2.537098056,2.997012277,1.106753207,2.58338511,2.177823134,2.665905461,2.848110147,2.45570042,2.859479236,0.450715376,0.80494259,1.566361099,0.274283698,2.509524345,2.370156771,0.811880183,2.633558829,2.797557732,2.648568226,2.595061914,0.375743871,2.051641344,1.611187724,2.641451881,0.884828786,2.223769589,2.85360207,2.212529504,2.71332488,1.799300091,0.310896124,5.105715787,-0.445876,-0.315083,2.825664,-0.058968,-1.360468,-0.431374,0.43561,0.270109,-0.563812,-0.295464,0.117048,-0.424612,0.234838,0.3963,-0.087239,0.229221,-0.104996,-0.655905,-2.421146,0.187809,-0.352588,0.188585,0.008177,-0.03278,-0.131256,-0.550859,-0.421618,-0.280909,4.497966,0.984511831,1,0.887270621,1,1,1,0.74660464,0.945772035,0.809699468,0.876184755,0.748284727,0.867799388,0.57812107,1,0.966570462,0.054625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000401,Skin,0,0,0,1,0,0,0,2.945068144,2.744539369,0.883599622,1.944422285,2.07337088,2.378897431,0.480179154,2.846708459,0.999250243,0.306033563,2.929587321,2.902002307,1.988912621,0.688150604,3.006131502,2.406617514,2.4248725,2.55046844,2.868250305,0.320586806,0.377833243,2.791046647,3.608068897,2.75129924,2.136659913,1.909435124,2.72789724,2.808600128,2.669033708,2.652347034,3.048163703,2.68996574,1.68477472,2.515168769,2.970776685,2.635461873,1.916088987,0.054810596,2.560240099,2.158713411,2.709968838,2.815574149,2.89234228,2.355480125,2.932713127,2.460079542,2.694317437,2.405659032,2.671302138,2.829031021,0.187897846,2.618712546,2.790047259,2.291263724,2.11349663,2.389876031,1.47143247,2.130548395,1.853209956,2.130969901,2.734980514,2.78928933,2.231505738,2.218350428,3.045217079,2.849548656,2.964741006,2.697041012,2.48479373,2.645813465,0.733520365,1.674230131,2.054150871,1.923856457,2.14577904,2.907557238,2.771175137,2.783414357,2.582802351,1.374656754,2.380974302,2.239062613,2.482740848,2.690246871,2.211885433,2.553319196,2.618652078,3.625418149,1.952787828,2.756241393,5.048567521,0.58373,0.040998,-1.519009,0.292847,-0.111951,0.437022,2.105199,0.906949,-0.241825,-0.081148,0.851619,-0.157882,-0.427712,0.45796,0.030085,0.514224,0.613867,-0.177975,-2.453177,-0.011015,-0.295791,-0.041907,0.227616,0.301721,-0.411539,0.023664,-0.211862,0.138863,-0.282831,0.953857937,0.851584102,0.877211294,0.426087826,0.854824717,0.584605616,0.926209274,0.580801968,0.758043848,0.970082919,0.500533393,0.883266317,0.720450494,0.764636532,1,-0.2995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000403,Colorectal,0,0,1,0,0,0,0,2.778910585,2.862572254,2.807420421,2.101997913,2.200589979,1.896635499,3.054654899,0.389855505,1.146870243,0.40827564,2.749706707,2.892920434,0.502730502,2.947237085,2.884472013,2.260738106,2.371257451,2.786934023,2.709604952,0.099297816,2.79278277,2.471640141,2.989107393,1.877356782,2.58997116,1.871201568,2.828726776,2.772698896,2.779532315,2.875196795,2.535704648,2.6447593,2.301797866,1.568158483,1.868481777,2.487597166,1.652511649,0.132578233,2.244863833,2.369399917,2.496275284,2.760911865,2.868074639,2.204819488,2.706518557,2.594530298,2.786345116,2.696951397,2.253600157,0.293696696,0.13838319,2.370516646,2.432982655,2.605645902,2.352194911,2.508551402,0.975853204,2.176786412,1.68477472,2.633490649,2.787137241,2.652491156,2.547701465,2.150944989,2.90150016,2.510995962,2.486311867,2.336088284,1.276722262,1.376322246,0.815699282,1.4631561,2.157444895,2.051396213,2.220034399,2.22287645,1.538347007,2.903464028,2.859881484,2.040919264,2.403785308,1.158641067,2.152219408,0.20865056,2.557791499,2.681367445,0.046392176,1.514964178,1.225807756,0.83883592,4.7826759,-0.287321,-0.075119,4.076257,-0.573396,0.819587,0.598555,0.205704,0.700202,1.017122,1.66465,0.215436,0.769336,-0.022553,-0.253427,-0.086816,0.263152,0.354542,-0.904602,-0.066228,-0.060429,0.149225,-0.11165,-0.133445,0.232503,-0.191136,1.105885,-0.136019,-0.127337,2.824163,0.924098284,1,0.874302953,0.451344697,1,1,0.877188457,1,0.904410315,1,0.589585203,0.956144959,0.64276976,1,1,0.206825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000404,Skin,0,0,0,1,0,0,0,2.793113684,2.828516774,0.498507395,2.060674178,2.179557443,2.220458512,2.547357414,2.033130879,0.461511563,1.585118577,3.014196623,2.85365623,1.633376648,1.371860902,3.125649202,2.403723056,2.544773737,2.331885618,2.972407336,0.49454682,0.066326117,2.872716649,3.25176951,2.734449153,1.80416026,1.703480235,2.782908353,2.533439992,2.814939786,2.63758464,2.698674523,2.508361526,0.499011879,2.724916437,2.343405959,2.654268529,1.823343766,0.548347262,1.868485405,2.346782663,2.538902117,2.746028575,2.951162606,1.948441636,2.847754978,2.523680508,2.568051494,2.267161342,2.335776917,2.590538109,0.073935674,2.616922636,2.708879078,2.398810031,2.015746393,2.452901843,2.453391985,2.265950759,2.528364781,2.051223049,2.528927844,2.203693724,2.402767624,2.138252741,3.091218762,2.726383284,2.193090812,2.683180043,1.851988747,2.87968491,0.198961702,1.087024607,2.005540946,1.842397103,1.569553127,2.72783484,2.475094286,2.687505234,2.745969838,2.18768622,2.418409923,2.010927957,2.600296192,2.282594878,2.345994336,2.622210333,1.643096546,3.375819075,0.867717444,2.822992245,3.555104446,0.792347,-0.297832,2.268045,0.40314,0.157564,0.777105,0.010602,-0.193574,-0.678541,-0.578525,0.280327,-0.309259,-0.089713,-0.009759,-0.181033,-0.314153,0.758518,-0.805451,-2.865629,0.047862,-0.110323,0.065756,-0.288277,0.075209,-0.328432,1.677369,0.058867,-0.335797,1.11362,0.984355525,1,0.935670171,0.574749599,0.744487322,0.602482682,1,0.753537834,0.788324117,1,0.490207427,,0.682779014,1,1,1.317395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000414,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.896604677,2.959255001,2.750515876,1.90650665,1.590982143,1.347020454,2.567209795,0.638105559,1.695498457,1.121460742,2.537444394,2.056074521,2.371856405,2.001146285,2.716059009,2.173192179,2.347311941,2.264007107,2.611851125,0.566466143,2.362459355,1.36342766,2.072890207,3.027837103,1.414665618,1.404208236,2.622411137,2.456368556,2.637093411,3.059410502,2.497794321,2.685435397,1.473685091,0.913107774,2.007263419,2.633287826,1.739649111,0.151632305,2.543001345,2.262476413,2.332283931,2.731438117,2.545224482,1.920917575,2.707560369,2.55321731,2.888965325,2.528207297,2.147692343,1.326498007,0.104964977,2.125124762,2.728100892,2.336182879,1.808364566,2.223745103,1.194689106,1.383796749,1.219787199,2.576494024,2.817903124,2.263603338,2.28250095,1.876690486,3.065257442,3.131138148,2.622057738,2.723777175,1.262187274,0.653923471,0.184152529,2.32840594,2.114440774,1.850146799,2.047029586,1.631231236,1.508369696,2.756797019,2.696520817,1.426351147,2.241375167,1.500116713,2.232383326,2.276735201,2.264134348,2.636665103,0.249298243,2.881489458,1.80082104,0.30149841,5.423971396,-0.84408,-0.021359,2.83644,-0.351294,-0.756755,0.726257,-0.855321,-0.168254,0.025393,-0.051209,0.102649,0.189272,-0.353866,-0.141785,0.260618,-0.146311,-0.873923,-0.155848,-0.312566,-0.221738,0.392204,-0.338687,0.278975,-0.098273,-0.050518,0.637157,0.391186,-0.490235,0.626511,0.912777586,0.792143773,0.92139168,0.525396066,0.922426536,1,0.819081731,0.498500935,0.83232893,1,0.692827721,1,0.550408173,0.800093764,0.84470889,-0.528057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000416,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.783136899,2.770153969,0.463579342,1.952510705,1.993692508,2.018317628,1.40262607,1.221349943,1.548416296,0.690139251,1.935870352,1.848239407,0.506681967,1.730872744,2.853043629,2.177687215,2.456981257,2.46341855,1.786833563,0.014161772,0.10477394,2.154731064,2.499834307,3.409414269,1.720620726,1.603677369,2.635724408,2.524885495,2.646736288,2.739044789,2.603979439,2.977906114,0.999564317,0.589779707,2.270550848,2.633679694,1.551470399,0.247540123,2.647371927,2.894845997,1.910968554,2.656282549,2.740986478,1.564761487,2.656101143,2.505717394,2.428560276,2.596505118,2.420282571,0.24648769,0.028660755,2.380427155,3.14387323,2.158953913,2.410384588,2.352291952,2.125623122,1.641415649,1.469643665,2.687134096,2.938193804,2.197899651,2.240537282,1.662650427,2.983022701,2.952330412,2.104789726,2.60646585,2.051813747,0.446079365,0.314786392,2.150020005,2.105280723,2.101412786,0.114331976,1.49594135,0.957901955,2.85899294,2.704631368,1.709452752,2.502016682,2.420155037,2.69281974,2.503212185,2.221907112,2.391674725,0,3.23499512,2.331090036,1.936838789,3.539406995,-0.633902,-0.518425,0.178273,-0.060653,0.469057,-0.115613,1.456554,-0.239349,-0.24504,-0.265382,0.008976,0.101732,-0.4265,0.002058,0.256652,-0.124183,-0.56069,0.500913,-0.246446,0.013685,-0.160846,-0.353138,-0.046039,2.529345,1.160217,0.082445,0.701484,0.036195,-1.472574,1,0.857031068,1,0.924742215,0.995062737,1,0.986495613,0.825768815,,0.987684404,0.552414701,,0.545067743,0.915580183,,-0.316659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
